1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 0.0000000000000000e+00 1.0000000000000000e+03
1.0000000000000000e+00 -1.1791549595655685e-17 1.0000000000000000e+03
1.0000000000000000e+00 7.0015256890552398e-17 1.0000000000000000e+03
9.9999999999999967e-01 -5.7120979252518116e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2847346022410386e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7120799294918732e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2848032187288838e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7119938677420584e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2848467062932997e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7128845924340039e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2851723027000260e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7121627183495798e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2848685065766325e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7127283831608091e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2851271145813404e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7125245873969034e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2850453668512225e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7125498418736414e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2850143813740627e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7127887713037584e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2851521025675464e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7144039111502156e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2858538023165776e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7129712865237058e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2852324896996600e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7132507197956101e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2852919135694394e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7134278624898170e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2852992698032052e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7145985018169412e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2854420739646397e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7131777584206296e-17 9.9999999999999955e+02
1.0000000000000000e+00 2.2852469620979063e-16 1.0000000000000000e+03
9.9999999999999967e-01 -5.7134354537246448e-17 9.9999999999999955e+02
1.0000000000000000e+00 1.6233609833295971e-16 1.0000000000000000e+03
9.9999999999999989e-01 -3.5815417666346663e-17 9.9999999999999977e+02
1.0000000000000000e+00 -1.0875591226047884e-16 1.0000000000000000e+03
1.0000000000000007e+00 -3.3552725569836393e-17 1.0000000000000005e+03
9.9999999999999978e-01 -1.8353902116101459e-16 1.0000000000000000e+03
9.9999999999999922e-01 1.7546445343290741e-16 9.9999999999999955e+02
9.9999999999999911e-01 -5.3162329844006969e-17 9.9999999999999932e+02
1.0000000000000002e+00 1.5101961533731498e-16 9.9999999999999977e+02
9.9999999999999944e-01 3.7448668854916642e-16 9.9999999999999886e+02
1.0000000000000004e+00 -4.5217984960875577e-16 1.0000000000000009e+03
1.0000000000000000e+00 1.2803307497445239e-16 1.0000000000000005e+03
9.9999999999999944e-01 1.2345797246263463e-16 9.9999999999999955e+02
9.9999999999999944e-01 9.9756032206949025e-17 9.9999999999999955e+02
9.9999999999999933e-01 -1.3781330491005158e-16 9.9999999999999932e+02
9.9999999999999978e-01 1.7142713917783635e-16 9.9999999999999977e+02
9.9999999999999944e-01 -4.1885247036662882e-16 9.9999999999999955e+02
9.9999999999999978e-01 6.1487199234227654e-16 1.0000000000000000e+03
9.9999999999999944e-01 -3.8532067243668237e-16 9.9999999999999977e+02
1.0000000000000004e+00 1.2420976517359444e-17 1.0000000000000000e+03
1.0000000000000011e+00 -2.3167440437663996e-16 1.0000000000000010e+03
9.9999999999999956e-01 -1.4825910627228333e-16 9.9999999999999977e+02
9.9999999999999956e-01 -6.0852727783008509e-16 9.9999999999999955e+02
9.9999999999999978e-01 5.0650784761362843e-16 1.0000000000000000e+03
9.9999999999999956e-01 -5.7234141248372791e-17 9.9999999999999955e+02
9.9999999999999967e-01 5.5037154324170953e-16 1.0000000000000000e+03
9.9999999999999889e-01 -1.9321737886424369e-16 9.9999999999999886e+02
9.9999999999999967e-01 5.1088801440130404e-16 9.9999999999999955e+02
1.0000000000000004e+00 -1.4196493671329879e-16 1.0000000000000000e+03
1.0000000000000007e+00 7.1554619811315891e-17 1.0000000000000001e+03
9.9999999999999967e-01 -4.4527652656390397e-16 9.9999999999999955e+02
9.9999999999999856e-01 8.5327326185331418e-16 9.9999999999999795e+02
9.9999999999999600e-01 2.2548491755785511e-15 9.9999999999999466e+02
9.9999999999999412e-01 3.4301036754486508e-15 9.9999999999999238e+02
1.0000000000000038e+00 -2.3688644308428162e-15 1.0000000000000048e+03
1.0000000000000429e+00 -2.4517922857413051e-14 1.0000000000000565e+03
1.0000000000000708e+00 -4.0945222792954349e-14 1.0000000000000939e+03
9.9999999999993527e-01 3.7907850121312269e-14 9.9999999999991314e+02
9.9999999999951728e-01 2.7911362550493180e-13 9.9999999999935642e+02
9.9999999999934530e-01 3.7761011427278761e-13 9.9999999999912757e+02
1.0000000000009059e+00 -5.2319786190023055e-13 1.0000000000012079e+03
1.0000000000049794e+00 -2.8748960043761339e-12 1.0000000000066391e+03
1.0000000000059956e+00 -3.4615882786238619e-12 1.0000000000079945e+03
9.9999999998990274e-01 5.8288942410329355e-12 9.9999999998653720e+02
9.9999999995017930e-01 2.8764064717686430e-11 9.9999999993357301e+02
9.9999999993757771e-01 3.6038011563379197e-11 9.9999999991677032e+02
1.0000000000737204e+00 -4.2558592961787211e-11 1.0000000000982943e+03
1.0000000004146763e+00 -2.3942236406273238e-10 1.0000000005529018e+03
1.0000000005273402e+00 -3.0444126684260694e-10 1.0000000007031203e+03
9.9999999926041738e-01 4.2696346937480551e-10 9.9999999901389003e+02
9.9999999560415420e-01 2.5380079167168154e-09 9.9999999413887235e+02
9.9999999156007702e-01 4.8726684875916169e-09 9.9999998874676930e+02
9.9999999295647268e-01 4.0667930686543004e-09 9.9999999060862956e+02
1.0000000023419671e+00 -1.3524663800302183e-09 1.0000000031226227e+03
9.9999999458988165e-01 3.1239599057583459e-09 9.9999999278651285e+02
9.9999986355867398e-01 7.8774100039518302e-08 9.9999981807825020e+02
9.9999935759367409e-01 3.7089312423921186e-07 9.9999914345840716e+02
9.9999797587509687e-01 1.1686317918177933e-06 9.9999730116821206e+02
9.9999456900937134e-01 3.1355822638127072e-06 9.9999275868847940e+02
9.9998644478288912e-01 7.8261616753355569e-06 9.9998192643200628e+02
9.9996741945508205e-01 1.8810584481984961e-05 9.9995655957414283e+02
9.9992373680112512e-01 4.4031927043950861e-05 9.9989831730926926e+02
9.9982576534880252e-01 1.0060171593036012e-04 9.9976769510475947e+02
9.9961055610465188e-01 2.2488505319081259e-04 9.9948078003471210e+02
9.9914468454507510e-01 4.9401729701241967e-04 9.9885975679858029e+02
9.9815420623167483e-01 1.0666343428643711e-03 9.9753972230676254e+02
9.9613922870909299e-01 2.2333251453532741e-03 9.9485562259825474e+02
9.9239933893860277e-01 4.4049472808366935e-03 9.8987864020139364e+02
9.8635917518308558e-01 7.9294107580920349e-03 9.8185381502370160e+02
9.7798835855839206e-01 1.2849254115497177e-02 9.7075960704671479e+02
9.6777630758076716e-01 1.8908030072945212e-02 9.5726786763584721e+02
9.5635363436970910e-01 2.5759539533154751e-02 9.4223281829893585e+02
9.4423143334523230e-01 3.3118097594903285e-02 9.2634237887261543e+02
9.3175259060032334e-01 4.0788547624287082e-02 9.1005532755743502e+02
9.1913151525362280e-01 4.8646639280270784e-02 8.9365643697175278e+02
9.0649861306185564e-01 5.6614754332212844e-02 8.7731717331107711e+02
8.9393489908610346e-01 6.4642835035113949e-02 8.6114249699968377e+02
8.8149286497953694e-01 7.2696714843067001e-02 8.4519897053778755e+02
8.6920707120884844e-01 8.0752289044421902e-02 8.2952908124557075e+02
8.5709992017899816e-01 8.8792383910582875e-02 8.1415909239375333e+02
8.4518549592373926e-01 9.6804632511608410e-02 7.9910424988759542e+02
8.3347225149668702e-01 1.0477999024043851e-01 7.8437240703953216e+02
8.2196477564617776e-01 1.1271176805304940e-01 7.6996640173369588e+02
8.1066494675836687e-01 1.2059498433224558e-01 7.5588560746707162e+02
7.9957269844143275e-01 1.2842592785551077e-01 7.4212696028873620e+02
7.8868659862990942e-01 1.3620182488692509e-01 7.2868572907313001e+02
7.7800424353721320e-01 1.4392061688461943e-01 7.1555603847053044e+02
7.6752255355263443e-01 1.5158079142355618e-01 7.0273125700050241e+02
7.5723798118758823e-01 1.5918125909217340e-01 6.9020426797399773e+02
7.4714665283650894e-01 1.6672126453395747e-01 6.7796765265945669e+02
7.3724449364269018e-01 1.7420030079852664e-01 6.6601384891960106e+02
7.2752729355408097e-01 1.8161806718945944e-01 6.5433523441646537e+02
7.1799079985672210e-01 1.8897440851059610e-01 6.4292423944281904e+02
7.0863074534286297e-01 1.9626930260809017e-01 6.3177338013623864e+02
6.9944289311222896e-01 2.0350282809979961e-01 6.2087531054743840e+02
6.9042305423191319e-01 2.1067514409756202e-01 6.1022284154765930e+02
6.8156709490175194e-01 2.1778647721607483e-01 5.9980894625037047e+02
6.7287095883642400e-01 2.2483710112243124e-01 5.8962678355601383e+02
6.6433066385547868e-01 2.3182734237756508e-01 5.7966969080555918e+02
6.5594232358644267e-01 2.3875756417073571e-01 5.6993120592770538e+02
6.4770213903987439e-01 2.4562817062146183e-01 5.6040505415797622e+02
6.3960640285340364e-01 2.5243959678682060e-01 5.5108514966845496e+02
6.3165149987489666e-01 2.5919229956337092e-01 5.4196559298332477e+02
6.2383390151681906e-01 2.6588675842103610e-01 5.3304066120823791e+02
6.1615017497768254e-01 2.7252346943621003e-01 5.2430481532742101e+02
6.0859697985315642e-01 2.7910294797012952e-01 5.1575269302005040e+02
6.0117106998739545e-01 2.8562572248968393e-01 5.0737910761114449e+02
5.9386929082633710e-01 2.9209233112085342e-01 4.9917904208313644e+02
5.8668857568700583e-01 2.9850332119681033e-01 4.9114764201570131e+02
5.7962594757144192e-01 3.0485924421683996e-01 4.8328021486133673e+02
5.7267851346387599e-01 3.1116065611244859e-01 4.7557222077676579e+02
5.6584346362894078e-01 3.1740811425996146e-01 4.6801926913649254e+02
5.5911807049735596e-01 3.2360217831336702e-01 4.6061711475779100e+02
5.5249968670568284e-01 3.2974341161757992e-01 4.5336165330797905e+02
5.4598574344679363e-01 3.3583237947512184e-01 4.4624891717342450e+02
5.3957374517218315e-01 3.4186964833656014e-01 4.3927506739801618e+02
5.3326126562309117e-01 3.4785578362521002e-01 4.3243638718207183e+02
5.2704594536757110e-01 3.5379134982850419e-01 4.2572927717577909e+02
5.2092549162669466e-01 3.5967691297971444e-01 4.1915025336133647e+02
5.1489767781514673e-01 3.6551304221980263e-01 4.1269594467324055e+02
5.0896033993948320e-01 3.7130030859873164e-01 4.0636308728512029e+02
5.0311137016798713e-01 3.7703928080445698e-01 4.0014851601619478e+02
4.9734871297455241e-01 3.8273052304965571e-01 3.9404915866778913e+02
4.9167036807892217e-01 3.8837459967543014e-01 3.8806203765395043e+02
4.8607439349555692e-01 3.9397207996603006e-01 3.8218427171249664e+02
4.8055890340669388e-01 3.9952353772601412e-01 3.7641307215594065e+02
4.7512206079917529e-01 4.0502954522917445e-01 3.7074573371225961e+02
4.6976206944565196e-01 4.1049066596603417e-01 3.6517962487565796e+02
4.6447717441582587e-01 4.1590745570005067e-01 3.5971218729882253e+02
4.5926566884959685e-01 4.2128046998188823e-01 3.5434094165199599e+02
4.5412589692617655e-01 4.2661026794197998e-01 3.4906348945164581e+02
4.4905625160439178e-01 4.3189741064450660e-01 3.4387750949727030e+02
4.4405516949718848e-01 4.3714245621406989e-01 3.3878075144318416e+02
4.3912112548328397e-01 4.4234595437712060e-01 3.3377102922470431e+02
4.3425263098057926e-01 4.4750844465015538e-01 3.2884621832852315e+02
4.2944823626432899e-01 4.5263045882852260e-01 3.2400425720098883e+02
4.2470653211326959e-01 4.5771252291494230e-01 3.1924314795101549e+02
4.2002615021898021e-01 4.6275515784509441e-01 3.1456095579685677e+02
4.1540576298783249e-01 4.6775887966011592e-01 3.0995580792941348e+02
4.1084408157527869e-01 4.7272419782962904e-01 3.0542589064585843e+02
4.0633985221354690e-01 4.7765161171329862e-01 3.0096944485474478e+02
4.0189185452000142e-01 4.8254160914762745e-01 2.9658476362086958e+02
3.9749890251241549e-01 4.8739466799195585e-01 2.9227019239615686e+02
3.9315984541840798e-01 4.9221125732413512e-01 2.8802412898119184e+02
3.8887356809039220e-01 4.9699183794020640e-01 2.8384502307994410e+02
3.8463899020547337e-01 5.0173686121343197e-01 2.7973137472762551e+02
3.8045506311259419e-01 5.0644676438857150e-01 2.7568173050054315e+02
3.7632076961077715e-01 5.1112196632942697e-01 2.7169468262512385e+02
3.7223512965402294e-01 5.1576286770200008e-01 2.6776887380214657e+02
3.6819720428290259e-01 5.2036984908907258e-01 2.6390300024919793e+02
3.6420609644911744e-01 5.2494326716956063e-01 2.6009581168797854e+02
3.6026094991618557e-01 5.2948345595929536e-01 2.5634610946307225e+02
3.5636094614357655e-01 5.3399072799622915e-01 2.5265274281227119e+02
3.5250529820388216e-01 5.3846537333963373e-01 2.4901460244433213e+02
3.4869324742671376e-01 5.4290766238994725e-01 2.4543061675618162e+02
3.4492406200624520e-01 5.4731785154543078e-01 2.4189974994558185e+02
3.4119703332447676e-01 5.5169618625545547e-01 2.3842099808871421e+02
3.3751147303528461e-01 5.5604290436847736e-01 2.3499338600439967e+02
3.3386671188868244e-01 5.6035824055438899e-01 2.3161596572433248e+02
3.3026209694967057e-01 5.6464242788602692e-01 2.2828781353159354e+02
3.2669698788686941e-01 5.6889569748332258e-01 2.2500802625962655e+02
3.2317075556000691e-01 5.7311828022301681e-01 2.2177571977012860e+02
3.1968278101223357e-01 5.7731040837466119e-01 2.1859002774466052e+02
3.1623245267888733e-01 5.8147231465570359e-01 2.1545009888701566e+02
3.1281916666524556e-01 5.8560423451988486e-01 2.1235509700703528e+02
3.0944232960055401e-01 5.8970641112169908e-01 2.0930420342919211e+02
3.0610135866447635e-01 5.9377909641079707e-01 2.0629661677771574e+02
3.0279567761804227e-01 5.9782254690994474e-01 2.0333154920840428e+02
2.9952471423110372e-01 6.0183702076520229e-01 2.0040822400919413e+02
2.9628790021382473e-01 6.0582277756598246e-01 1.9752587551954593e+02
2.9308467141031680e-01 6.0978007814486879e-01 1.9468374923453251e+02
2.8991446966234902e-01 6.1370918609063596e-01 1.9188110333207601e+02
2.8677674690106836e-01 6.1761037178390665e-01 1.8911721211129452e+02
2.8367096730649133e-01 6.2148391391286073e-01 1.8639136768074908e+02
2.8059660422702271e-01 6.2533009427099395e-01 1.8370287702354341e+02
2.7755313421000782e-01 6.2914918871943470e-01 1.8105105660527414e+02
2.7454003671617827e-01 6.3294146519627703e-01 1.7843523200465961e+02
2.7155680205278948e-01 6.3670719241375517e-01 1.7585474465473089e+02
2.6860293559072723e-01 6.4044664448136424e-01 1.7330895527531354e+02
2.6567795457613719e-01 6.4416009654418149e-01 1.7079724090776128e+02
2.6278138367235487e-01 6.4784781890111709e-01 1.6831899091532961e+02
2.5991275592659241e-01 6.5151007820757645e-01 1.6587360766798434e+02
2.5707161397522516e-01 6.5514713940796043e-01 1.6346050740935414e+02
2.5425750536284841e-01 6.5875926053032019e-01 1.6107911614517030e+02
2.5146998192581987e-01 6.6234669285343106e-01 1.5872886905923519e+02
2.4870860573315448e-01 6.6590968950593565e-01 1.5640921543371559e+02
2.4597295240693740e-01 6.6944851031523833e-01 1.5411962120192527e+02
2.4326260772629135e-01 6.7296341720259711e-01 1.5185956583691996e+02
2.4057715999701562e-01 6.7645466336312121e-01 1.4962853586156939e+02
2.3791620140816189e-01 6.7992249405691818e-01 1.4742602592871344e+02
2.3527933378211768e-01 6.8336715442618423e-01 1.4525154348516895e+02
2.3266616843990931e-01 6.8678889170926782e-01 1.4310460848679202e+02
2.3007631877675491e-01 6.9018794943020378e-01 1.4098474715888585e+02
2.2750940013844256e-01 6.9356457109982628e-01 1.3889149186047058e+02
2.2496503384547298e-01 6.9691900737832158e-01 1.3682438431619209e+02
2.2244285158498242e-01 7.0025152050633244e-01 1.3478297908280666e+02
2.1994248223342294e-01 7.0356236250518467e-01 1.3276683286358633e+02
2.1746356109613577e-01 7.0685178167119145e-01 1.3077551174037870e+02
2.1500572311881166e-01 7.1012001083697118e-01 1.2880858589718429e+02
2.1256862451401218e-01 7.1336729705436264e-01 1.2686564656029567e+02
2.1015191957424501e-01 7.1659387627352167e-01 1.2494628775392891e+02
2.0775528303505592e-01 7.1980000749128914e-01 1.2305012327044790e+02
2.0537836653441707e-01 7.2298591715322269e-01 1.2117675300834784e+02
2.0302084929305220e-01 7.2615186139810672e-01 1.1932580171084675e+02
2.0068238346100120e-01 7.2929804616634530e-01 1.1749687772976515e+02
1.9836267260737162e-01 7.3242472158467997e-01 1.1568963174631193e+02
1.9606139748769394e-01 7.3553208540482773e-01 1.1390370192229585e+02
1.9377828509280576e-01 7.3862037582642082e-01 1.1213876328539119e+02
1.9151303735171221e-01 7.4168979380697486e-01 1.1039447726552410e+02
1.8926536745990838e-01 7.4474055754784363e-01 1.0867051433181365e+02
1.8703498503924315e-01 7.4777289412051662e-01 1.0696654790990081e+02
1.8482157559243831e-01 7.5078699490215839e-01 1.0528223431583893e+02
1.8262488720887474e-01 7.5378310662731318e-01 1.0361728156492192e+02
1.8044463263263000e-01 7.5676138180114427e-01 1.0197137479671404e+02
1.7828058109020337e-01 7.5972199362157000e-01 1.0034424232008850e+02
1.7613252625881939e-01 7.6266510902699736e-01 9.8735636868301185e+01
1.7400022703839585e-01 7.6559080734194762e-01 9.7145284840230602e+01
1.7188352852599548e-01 7.6849927883582181e-01 9.5572980420934698e+01
1.6978221093808757e-01 7.7139062530224300e-01 9.4018473076090373e+01
1.6769602713466805e-01 7.7426495273380735e-01 9.2481490891340826e+01
1.6562480439637742e-01 7.7712249390285915e-01 9.0961823303549664e+01
1.6356826679779554e-01 7.7996335792566363e-01 8.9459184966337602e+01
1.6152620396996123e-01 7.8278769463959252e-01 8.7973339537644620e+01
1.5949848429644381e-01 7.8559569839606092e-01 8.6504113815998323e+01
1.5748488363420088e-01 7.8838735847490982e-01 8.5051266737487424e+01
1.5548527076857360e-01 7.9116273474018239e-01 8.3614626084193617e+01
1.5349958375881917e-01 7.9392196283679917e-01 8.2194072829319438e+01
1.5152762313042256e-01 7.9666499667297253e-01 8.0789388002787007e+01
1.4956923053675847e-01 7.9939191458360725e-01 7.9400384459490283e+01
1.4762428995638788e-01 8.0210295456283687e-01 7.8026908184002167e+01
1.4569252271720168e-01 8.0479822072790053e-01 7.6668691385040518e+01
1.4377364509665905e-01 8.0747787134504967e-01 7.5325466318763816e+01
1.4186749829532400e-01 8.1014222718702278e-01 7.3997055746197958e+01
1.3997386158408176e-01 8.1279143163757639e-01 7.2683241643612803e+01
1.3809252802571889e-01 8.1542552001282265e-01 7.1383817456291752e+01
1.3622341438085361e-01 8.1804458841584793e-01 7.0098664237543659e+01
1.3436644546053986e-01 8.2064866250022928e-01 6.8827668739562611e+01
1.3252151536083134e-01 8.2323767205881071e-01 6.7570697056719155e+01
1.3068857013122309e-01 8.2581163464183627e-01 6.6327652869517323e+01
1.2886748107306387e-01 8.2837060077776237e-01 6.5098391233642758e+01
1.2705803516596081e-01 8.3091473208894628e-01 6.3882711639514952e+01
1.2525997146351453e-01 8.3344435540631379e-01 6.2680384608961006e+01
1.2347290751755827e-01 8.3595982856122708e-01 6.1491102628279798e+01
1.2169648131764463e-01 8.3846151799580870e-01 6.0314577890494434e+01
1.1993045963889885e-01 8.4094970831772886e-01 5.9150611045703286e+01
1.1817473918448942e-01 8.4342442421879849e-01 5.7999088471677709e+01
1.1642937284486017e-01 8.4588549312313643e-01 5.6860000035670879e+01
1.1469448513352416e-01 8.4833262563604450e-01 5.5733380749911852e+01
1.1297020855971351e-01 8.5076553348542772e-01 5.4619269222872816e+01
1.1125655457821360e-01 8.5318412280663170e-01 5.3517626921349375e+01
1.0955332176996306e-01 8.5558853805354151e-01 5.2428278409559226e+01
1.0786024689572417e-01 8.5797896169420995e-01 5.1351015361612895e+01
1.0617705167275003e-01 8.6035569665105271e-01 5.0285626507344574e+01
1.0450346374147691e-01 8.6271915730142712e-01 4.9231904186969089e+01
1.0283917450812431e-01 8.6506962144422317e-01 4.8189618131797481e+01
1.0118395585136426e-01 8.6740724962925519e-01 4.7158589669985730e+01
9.9537793311265943e-02 8.6973184278351390e-01 4.6138776364482851e+01
9.7900894175882797e-02 8.7204312680227425e-01 4.5130271418484881e+01
9.6273373429011669e-02 8.7434098981475961e-01 4.4133115217177860e+01
9.4655080370837891e-02 8.7662557857082424e-01 4.3147181917932045e+01
9.3045661020808024e-02 8.7889715360557930e-01 4.2172234135756796e+01
